Sample1	Sample2	p_same	Model1	Model2	psame	pdiff	nummatch	nummismatch	numopphom	numhettohom	numhomtohet
MDAMB231_BREAST.CCLE_MDAMB231_BREAST	CCLE_MCF7_BREAST.CCLE_MCF7_BREAST	-267.4	MDAMB231_BREAST	CCLE_MCF7_BREAST	-422.7	-155.3	79	95	25	35	35
MDAMB231_BREAST.CCLE_MDAMB231_BREAST	CCLE_MDAMB175VII_BREAST.CCLE_MDAMB175VII_BREAST	-328.3	MDAMB231_BREAST	CCLE_MDAMB175VII_BREAST	-489.2	-160.9	66	112	33	39	40
MDAMB231_BREAST.CCLE_MDAMB231_BREAST	AU565_BREAST.CCLE_AU565_BREAST	-275.7	MDAMB231_BREAST	AU565_BREAST	-435.9	-160.2	78	99	29	30	40
MDAMB231_BREAST.CCLE_MDAMB231_BREAST	HCC1187_BREAST.CCLE_HCC1187_BREAST	-279.8	MDAMB231_BREAST	HCC1187_BREAST	-443.8	-164.0	78	100	30	20	50
MDAMB231_BREAST.CCLE_MDAMB231_BREAST	CCLE_HCC1143_BREAST.CCLE_HCC1143_BREAST	-256.8	MDAMB231_BREAST	CCLE_HCC1143_BREAST	-425.4	-168.7	92	94	26	23	45
MDAMB231_BREAST.CCLE_MDAMB231_BREAST	CCLE_HCC1419_BREAST.CCLE_HCC1419_BREAST	-305.2	MDAMB231_BREAST	CCLE_HCC1419_BREAST	-455.1	-149.9	62	105	29	40	36
MDAMB231_BREAST.CCLE_MDAMB231_BREAST	CCLE_HCC1395_BREAST.CCLE_HCC1395_BREAST	-292.7	MDAMB231_BREAST	CCLE_HCC1395_BREAST	-466.1	-173.4	81	105	32	19	54
MDAMB231_BREAST.CCLE_MDAMB231_BREAST	HCC2157_BREAST.CCLE_HCC2157_BREAST	-353.9	MDAMB231_BREAST	HCC2157_BREAST	-522.3	-168.5	58	121	47	25	49
MDAMB231_BREAST.CCLE_MDAMB231_BREAST	CCLE_KPL1_BREAST.CCLE_KPL1_BREAST	-266.6	MDAMB231_BREAST	CCLE_KPL1_BREAST	-421.3	-154.6	78	95	24	36	35
MDAMB231_BREAST.CCLE_MDAMB231_BREAST	CCLE_BT20_BREAST.CCLE_BT20_BREAST	-263.5	MDAMB231_BREAST	CCLE_BT20_BREAST	-429.4	-165.9	82	96	34	14	48
MDAMB231_BREAST.CCLE_MDAMB231_BREAST	CCLE_HMC18_BREAST.CCLE_HMC18_BREAST	-305.8	MDAMB231_BREAST	CCLE_HMC18_BREAST	-464.1	-158.3	67	105	30	28	47
MDAMB231_BREAST.CCLE_MDAMB231_BREAST	HCC1954_BREAST.CCLE_HCC1954_BREAST	-287.5	MDAMB231_BREAST	HCC1954_BREAST	-453.1	-165.6	79	105	34	36	35
MDAMB231_BREAST.CCLE_MDAMB231_BREAST	CCLE_HCC202_BREAST.CCLE_HCC202_BREAST	-273.5	MDAMB231_BREAST	CCLE_HCC202_BREAST	-430.1	-156.6	73	98	27	26	45
MDAMB231_BREAST.CCLE_MDAMB231_BREAST	HCC1806_BREAST.CCLE_HCC1806_BREAST	-363.3	MDAMB231_BREAST	HCC1806_BREAST	-541.3	-178.0	59	125	54	14	57
MDAMB231_BREAST.CCLE_MDAMB231_BREAST	HCC1937_BREAST.CCLE_HCC1937_BREAST	-317.9	MDAMB231_BREAST	HCC1937_BREAST	-495.2	-177.3	76	112	42	16	54
MDAMB231_BREAST.CCLE_MDAMB231_BREAST	BT474_BREAST.CCLE_BT474_BREAST	-263.2	MDAMB231_BREAST	BT474_BREAST	-419.3	-156.1	77	94	31	26	37
MDAMB231_BREAST.CCLE_MDAMB231_BREAST	CCLE_HMEL_BREAST.CCLE_HMEL_BREAST	-312.4	MDAMB231_BREAST	CCLE_HMEL_BREAST	-473.7	-161.3	77	109	20	55	34
MDAMB231_BREAST.CCLE_MDAMB231_BREAST	CCLE_ZR751_BREAST.CCLE_ZR751_BREAST	-227.0	MDAMB231_BREAST	CCLE_ZR751_BREAST	-376.8	-149.8	79	84	27	17	40
MDAMB231_BREAST.CCLE_MDAMB231_BREAST	ZR7530_BREAST.CCLE_ZR7530_BREAST	-316.2	MDAMB231_BREAST	ZR7530_BREAST	-474.3	-158.0	64	109	37	34	38
MDAMB231_BREAST.CCLE_MDAMB231_BREAST	CAL120_BREAST.CCLE_CAL120_BREAST	-291.9	MDAMB231_BREAST	CAL120_BREAST	-456.5	-164.6	74	105	34	25	46
MDAMB231_BREAST.CCLE_MDAMB231_BREAST	CCLE_HDQP1_BREAST.CCLE_HDQP1_BREAST	-297.2	MDAMB231_BREAST	CCLE_HDQP1_BREAST	-466.1	-169.0	78	106	28	26	52
MDAMB231_BREAST.CCLE_MDAMB231_BREAST	EFM19_BREAST.CCLE_EFM19_BREAST	-291.2	MDAMB231_BREAST	EFM19_BREAST	-448.6	-157.4	70	103	31	33	39
MDAMB231_BREAST.CCLE_MDAMB231_BREAST	CCLE_EFM192A_BREAST.CCLE_EFM192A_BREAST	-204.5	MDAMB231_BREAST	CCLE_EFM192A_BREAST	-365.6	-161.0	99	80	22	21	37
MDAMB231_BREAST.CCLE_MDAMB231_BREAST	UACC812_BREAST.CCLE_UACC812_BREAST	-279.4	MDAMB231_BREAST	UACC812_BREAST	-424.7	-145.2	59	97	35	26	36
MDAMB231_BREAST.CCLE_MDAMB231_BREAST	CCLE_HS578T_BREAST.CCLE_HS578T_BREAST	-323.2	MDAMB231_BREAST	CCLE_HS578T_BREAST	-484.8	-161.6	66	112	34	37	41
MDAMB231_BREAST.CCLE_MDAMB231_BREAST	HCC70_BREAST.CCLE_HCC70_BREAST	-283.4	MDAMB231_BREAST	HCC70_BREAST	-445.6	-162.3	77	100	35	23	42
MDAMB231_BREAST.CCLE_MDAMB231_BREAST	HCC38_BREAST.CCLE_HCC38_BREAST	-304.8	MDAMB231_BREAST	HCC38_BREAST	-476.7	-171.9	78	108	35	24	49
MDAMB231_BREAST.CCLE_MDAMB231_BREAST	CAL851_BREAST.CCLE_CAL851_BREAST	-297.2	MDAMB231_BREAST	CAL851_BREAST	-467.2	-170.0	79	105	36	22	47
MDAMB231_BREAST.CCLE_MDAMB231_BREAST	CCLE_CAMA1_BREAST.CCLE_CAMA1_BREAST	-243.0	MDAMB231_BREAST	CCLE_CAMA1_BREAST	-396.3	-153.3	85	88	22	35	31
MDAMB231_BREAST.CCLE_MDAMB231_BREAST	CCLE_JIMT1_BREAST.CCLE_JIMT1_BREAST	-254.8	MDAMB231_BREAST	CCLE_JIMT1_BREAST	-416.1	-161.3	88	92	28	29	35
MDAMB231_BREAST.CCLE_MDAMB231_BREAST	CCLE_MDAMB453_BREAST.CCLE_MDAMB453_BREAST	-250.1	MDAMB231_BREAST	CCLE_MDAMB453_BREAST	-400.5	-150.4	78	90	22	32	36
MDAMB231_BREAST.CCLE_MDAMB231_BREAST	MDAMB361_BREAST.CCLE_MDAMB361_BREAST	-258.0	MDAMB231_BREAST	MDAMB361_BREAST	-400.9	-142.8	69	96	18	51	27
MDAMB231_BREAST.CCLE_MDAMB231_BREAST	CCLE_MDAMB134VI_BREAST.CCLE_MDAMB134VI_BREAST	-281.9	MDAMB231_BREAST	CCLE_MDAMB134VI_BREAST	-433.5	-151.6	70	99	27	37	35
MDAMB231_BREAST.CCLE_MDAMB231_BREAST	MDAMB157_BREAST.CCLE_MDAMB157_BREAST	-312.5	MDAMB231_BREAST	MDAMB157_BREAST	-481.7	-169.2	69	109	50	14	45
MDAMB231_BREAST.CCLE_MDAMB231_BREAST	MDAMB231_BREAST.CCLE_MDAMB231_BREAST	86.3	MDAMB231_BREAST	MDAMB231_BREAST	-86.4	-172.7	191	0	0	0	0
MDAMB231_BREAST.CCLE_MDAMB231_BREAST	MDAMB231_BREAST.CCLE_MDAMB231_BREAST	86.3	MDAMB231_BREAST	MDAMB231_BREAST	-86.4	-172.7	191	0	0	0	0
MDAMB231_BREAST.CCLE_MDAMB231_BREAST	CCLE_HS739T_FIBROBLAST.CCLE_HS739T_FIBROBLAST	-304.3	MDAMB231_BREAST	CCLE_HS739T_FIBROBLAST	-468.3	-164.0	78	106	28	38	40
MDAMB231_BREAST.CCLE_MDAMB231_BREAST	T47D_BREAST.CCLE_T47D_BREAST	-288.2	MDAMB231_BREAST	T47D_BREAST	-451.0	-162.7	76	102	27	49	26
MDAMB231_BREAST.CCLE_MDAMB231_BREAST	CCLE_HCC1428_BREAST.CCLE_HCC1428_BREAST	-278.2	MDAMB231_BREAST	CCLE_HCC1428_BREAST	-442.8	-164.6	80	100	30	45	25
MDAMB231_BREAST.CCLE_MDAMB231_BREAST	HCC2218_BREAST.CCLE_HCC2218_BREAST	-266.1	MDAMB231_BREAST	HCC2218_BREAST	-422.6	-156.5	77	95	27	40	28
MDAMB231_BREAST.CCLE_MDAMB231_BREAST	CCLE_HCC1500_BREAST.CCLE_HCC1500_BREAST	-320.9	MDAMB231_BREAST	CCLE_HCC1500_BREAST	-482.6	-161.7	64	110	42	42	26
MDAMB231_BREAST.CCLE_MDAMB231_BREAST	CCLE_HCC1569_BREAST.CCLE_HCC1569_BREAST	-318.7	MDAMB231_BREAST	CCLE_HCC1569_BREAST	-486.3	-167.6	68	112	37	49	26
MDAMB231_BREAST.CCLE_MDAMB231_BREAST	HCC1599_BREAST.CCLE_HCC1599_BREAST	-266.7	MDAMB231_BREAST	HCC1599_BREAST	-431.7	-164.9	86	98	32	33	33
MDAMB231_BREAST.CCLE_MDAMB231_BREAST	CCLE_BT483_BREAST.CCLE_BT483_BREAST	-304.3	MDAMB231_BREAST	CCLE_BT483_BREAST	-464.6	-160.3	72	108	26	39	43
MDAMB231_BREAST.CCLE_MDAMB231_BREAST	CCLE_BT549_BREAST.CCLE_BT549_BREAST	-264.8	MDAMB231_BREAST	CCLE_BT549_BREAST	-429.9	-165.1	83	96	31	47	18
CCLE_HS739T_FIBROBLAST.CCLE_HS739T_FIBROBLAST	GSM2392582.GSM2392582	-248.6	CCLE_HS739T_FIBROBLAST	GSM2392582	-381.1	-132.5	46	93	38	16	39
CCLE_HS739T_FIBROBLAST.CCLE_HS739T_FIBROBLAST	GSM2392583.GSM2392583	-246.8	CCLE_HS739T_FIBROBLAST	GSM2392583	-371.7	-124.8	43	89	33	17	39
CCLE_HS739T_FIBROBLAST.CCLE_HS739T_FIBROBLAST	GSM2392584.GSM2392584	-263.0	CCLE_HS739T_FIBROBLAST	GSM2392584	-394.5	-131.5	44	95	35	17	43
CCLE_HS739T_FIBROBLAST.CCLE_HS739T_FIBROBLAST	GSM2392585.GSM2392585	-249.8	CCLE_HS739T_FIBROBLAST	GSM2392585	-381.1	-131.3	46	92	36	16	40
CCLE_HS739T_FIBROBLAST.CCLE_HS739T_FIBROBLAST	GSM2392586.GSM2392586	-248.5	CCLE_HS739T_FIBROBLAST	GSM2392586	-375.4	-126.9	43	91	35	18	38
CCLE_HS739T_FIBROBLAST.CCLE_HS739T_FIBROBLAST	GSM2392587.GSM2392587	-252.9	CCLE_HS739T_FIBROBLAST	GSM2392587	-385.4	-132.5	43	96	37	16	43
CCLE_HS739T_FIBROBLAST.CCLE_HS739T_FIBROBLAST	GSM2392588.GSM2392588	-268.3	CCLE_HS739T_FIBROBLAST	GSM2392588	-402.5	-134.2	43	98	37	18	43
CCLE_HS739T_FIBROBLAST.CCLE_HS739T_FIBROBLAST	GSM2392589.GSM2392589	-235.4	CCLE_HS739T_FIBROBLAST	GSM2392589	-362.2	-126.8	46	88	33	15	40
CCLE_HS739T_FIBROBLAST.CCLE_HS739T_FIBROBLAST	GSM2392590.GSM2392590	-247.4	CCLE_HS739T_FIBROBLAST	GSM2392590	-377.9	-130.6	46	92	35	15	42
CCLE_HS739T_FIBROBLAST.CCLE_HS739T_FIBROBLAST	GSM2392591.GSM2392591	-233.0	CCLE_HS739T_FIBROBLAST	GSM2392591	-358.7	-125.7	46	88	30	13	45
CCLE_HS739T_FIBROBLAST.CCLE_HS739T_FIBROBLAST	GSM2392592.GSM2392592	-244.8	CCLE_HS739T_FIBROBLAST	GSM2392592	-379.5	-134.7	50	92	37	15	40
CCLE_HS739T_FIBROBLAST.CCLE_HS739T_FIBROBLAST	GSM2392593.GSM2392593	-221.9	CCLE_HS739T_FIBROBLAST	GSM2392593	-350.0	-128.0	47	87	36	11	40
CCLE_HS739T_FIBROBLAST.CCLE_HS739T_FIBROBLAST	GSM2392594.GSM2392594	-257.6	CCLE_HS739T_FIBROBLAST	GSM2392594	-392.1	-134.5	45	97	36	17	44
CCLE_HS739T_FIBROBLAST.CCLE_HS739T_FIBROBLAST	GSM2392595.GSM2392595	-254.4	CCLE_HS739T_FIBROBLAST	GSM2392595	-384.4	-130.0	44	94	34	17	43
CCLE_HS739T_FIBROBLAST.CCLE_HS739T_FIBROBLAST	GSM2392596.GSM2392596	-250.6	CCLE_HS739T_FIBROBLAST	GSM2392596	-381.7	-131.1	44	94	36	15	43
CCLE_HS739T_FIBROBLAST.CCLE_HS739T_FIBROBLAST	GSM2392597.GSM2392597	-250.4	CCLE_HS739T_FIBROBLAST	GSM2392597	-379.2	-128.8	42	94	35	17	42
CCLE_HS739T_FIBROBLAST.CCLE_HS739T_FIBROBLAST	GSM2392598.GSM2392598	-232.5	CCLE_HS739T_FIBROBLAST	GSM2392598	-356.4	-123.8	42	88	35	15	38
CCLE_HS739T_FIBROBLAST.CCLE_HS739T_FIBROBLAST	GSM2392599.GSM2392599	-238.0	CCLE_HS739T_FIBROBLAST	GSM2392599	-362.8	-124.7	42	90	33	16	41
CCLE_HS739T_FIBROBLAST.CCLE_HS739T_FIBROBLAST	GSM2392600.GSM2392600	-242.5	CCLE_HS739T_FIBROBLAST	GSM2392600	-366.3	-123.8	39	91	34	15	42
CCLE_HS739T_FIBROBLAST.CCLE_HS739T_FIBROBLAST	GSM2392601.GSM2392601	-239.3	CCLE_HS739T_FIBROBLAST	GSM2392601	-360.5	-121.1	37	90	35	17	38
CCLE_HS739T_FIBROBLAST.CCLE_HS739T_FIBROBLAST	GSM2392602.GSM2392602	-239.2	CCLE_HS739T_FIBROBLAST	GSM2392602	-368.0	-128.8	44	90	38	16	36
CCLE_HS739T_FIBROBLAST.CCLE_HS739T_FIBROBLAST	GSM2392603.GSM2392603	-245.7	CCLE_HS739T_FIBROBLAST	GSM2392603	-378.3	-132.6	47	92	38	17	37
CCLE_HS739T_FIBROBLAST.CCLE_HS739T_FIBROBLAST	GSM2392604.GSM2392604	-260.1	CCLE_HS739T_FIBROBLAST	GSM2392604	-392.7	-132.6	45	96	34	19	43
CCLE_HS739T_FIBROBLAST.CCLE_HS739T_FIBROBLAST	GSM2392605.GSM2392605	-237.7	CCLE_HS739T_FIBROBLAST	GSM2392605	-363.0	-125.2	43	89	34	16	39
CCLE_HS739T_FIBROBLAST.CCLE_HS739T_FIBROBLAST	GSM2392606.GSM2392606	-255.2	CCLE_HS739T_FIBROBLAST	GSM2392606	-387.1	-131.9	48	96	29	29	38
CCLE_HS739T_FIBROBLAST.CCLE_HS739T_FIBROBLAST	GSM2392607.GSM2392607	-251.2	CCLE_HS739T_FIBROBLAST	GSM2392607	-372.0	-120.9	42	90	27	28	35
CCLE_HS739T_FIBROBLAST.CCLE_HS739T_FIBROBLAST	GSM2392608.GSM2392608	-264.1	CCLE_HS739T_FIBROBLAST	GSM2392608	-396.3	-132.2	45	98	32	27	39
CCLE_HS739T_FIBROBLAST.CCLE_HS739T_FIBROBLAST	GSM2392609.GSM2392609	-253.4	CCLE_HS739T_FIBROBLAST	GSM2392609	-373.6	-120.2	40	91	27	27	37
CCLE_HS739T_FIBROBLAST.CCLE_HS739T_FIBROBLAST	GSM2392610.GSM2392610	-255.8	CCLE_HS739T_FIBROBLAST	GSM2392610	-383.7	-127.9	46	93	29	30	34
CCLE_HS739T_FIBROBLAST.CCLE_HS739T_FIBROBLAST	GSM2392611.GSM2392611	-265.8	CCLE_HS739T_FIBROBLAST	GSM2392611	-398.5	-132.6	46	97	32	29	36
CCLE_HS739T_FIBROBLAST.CCLE_HS739T_FIBROBLAST	GSM2392612.GSM2392612	-258.1	CCLE_HS739T_FIBROBLAST	GSM2392612	-390.0	-131.9	48	96	30	27	39
CCLE_HS739T_FIBROBLAST.CCLE_HS739T_FIBROBLAST	GSM2392613.GSM2392613	-272.2	CCLE_HS739T_FIBROBLAST	GSM2392613	-410.1	-137.9	50	100	31	30	39
CCLE_HS739T_FIBROBLAST.CCLE_HS739T_FIBROBLAST	GSM2392614.GSM2392614	-264.4	CCLE_HS739T_FIBROBLAST	GSM2392614	-396.5	-132.1	46	96	32	27	37
CCLE_HS739T_FIBROBLAST.CCLE_HS739T_FIBROBLAST	GSM2392615.GSM2392615	-259.0	CCLE_HS739T_FIBROBLAST	GSM2392615	-392.3	-133.3	48	96	31	29	36
CCLE_HS739T_FIBROBLAST.CCLE_HS739T_FIBROBLAST	GSM2392616.GSM2392616	-255.5	CCLE_HS739T_FIBROBLAST	GSM2392616	-386.1	-130.6	49	93	28	28	37
CCLE_HS739T_FIBROBLAST.CCLE_HS739T_FIBROBLAST	GSM2392617.GSM2392617	-256.2	CCLE_HS739T_FIBROBLAST	GSM2392617	-382.5	-126.3	46	92	26	30	36
CCLE_HS739T_FIBROBLAST.CCLE_HS739T_FIBROBLAST	GSM2392618.GSM2392618	-240.3	CCLE_HS739T_FIBROBLAST	GSM2392618	-365.7	-125.4	49	88	27	28	33
CCLE_HS739T_FIBROBLAST.CCLE_HS739T_FIBROBLAST	GSM2392619.GSM2392619	-247.9	CCLE_HS739T_FIBROBLAST	GSM2392619	-376.5	-128.5	46	93	29	28	36
CCLE_HS739T_FIBROBLAST.CCLE_HS739T_FIBROBLAST	GSM2392620.GSM2392620	-232.7	CCLE_HS739T_FIBROBLAST	GSM2392620	-359.5	-126.7	50	88	28	26	34
CCLE_HS739T_FIBROBLAST.CCLE_HS739T_FIBROBLAST	GSM2392621.GSM2392621	-245.4	CCLE_HS739T_FIBROBLAST	GSM2392621	-369.5	-124.1	44	90	28	27	35
CCLE_HS739T_FIBROBLAST.CCLE_HS739T_FIBROBLAST	GSM2392622.GSM2392622	-248.5	CCLE_HS739T_FIBROBLAST	GSM2392622	-376.6	-128.1	48	91	29	27	35
CCLE_HS739T_FIBROBLAST.CCLE_HS739T_FIBROBLAST	GSM2392623.GSM2392623	-248.6	CCLE_HS739T_FIBROBLAST	GSM2392623	-370.5	-121.9	44	89	27	27	35
CCLE_HS739T_FIBROBLAST.CCLE_HS739T_FIBROBLAST	GSM2392624.GSM2392624	-251.5	CCLE_HS739T_FIBROBLAST	GSM2392624	-378.3	-126.9	48	90	28	26	36
CCLE_HS739T_FIBROBLAST.CCLE_HS739T_FIBROBLAST	GSM2392625.GSM2392625	-259.2	CCLE_HS739T_FIBROBLAST	GSM2392625	-388.0	-128.8	44	96	29	32	35
CCLE_HS739T_FIBROBLAST.CCLE_HS739T_FIBROBLAST	GSM2392626.GSM2392626	-223.8	CCLE_HS739T_FIBROBLAST	GSM2392626	-337.9	-114.1	40	83	27	23	33
CCLE_HS739T_FIBROBLAST.CCLE_HS739T_FIBROBLAST	GSM2392627.GSM2392627	-251.5	CCLE_HS739T_FIBROBLAST	GSM2392627	-371.4	-119.9	39	91	27	29	35
CCLE_HS739T_FIBROBLAST.CCLE_HS739T_FIBROBLAST	GSM2392628.GSM2392628	-267.4	CCLE_HS739T_FIBROBLAST	GSM2392628	-398.7	-131.3	43	98	32	30	36
CCLE_HS739T_FIBROBLAST.CCLE_HS739T_FIBROBLAST	GSM2392629.GSM2392629	-232.5	CCLE_HS739T_FIBROBLAST	GSM2392629	-355.9	-123.4	47	87	27	26	34
CCLE_HS739T_FIBROBLAST.CCLE_HS739T_FIBROBLAST	CCLE_CAL51_BREAST.CCLE_CAL51_BREAST	-347.1	CCLE_HS739T_FIBROBLAST	CCLE_CAL51_BREAST	-507.0	-160.0	64	117	25	50	42
CCLE_HS739T_FIBROBLAST.CCLE_HS739T_FIBROBLAST	CCLE_CAL148_BREAST.CCLE_CAL148_BREAST	-314.2	CCLE_HS739T_FIBROBLAST	CCLE_CAL148_BREAST	-474.3	-160.1	70	108	35	37	36
CCLE_HS739T_FIBROBLAST.CCLE_HS739T_FIBROBLAST	DU4475_BREAST.CCLE_DU4475_BREAST	-292.3	CCLE_HS739T_FIBROBLAST	DU4475_BREAST	-445.0	-152.7	70	101	31	40	30
CCLE_HS739T_FIBROBLAST.CCLE_HS739T_FIBROBLAST	CCLE_HS742T_FIBROBLAST.CCLE_HS742T_FIBROBLAST	-334.1	CCLE_HS739T_FIBROBLAST	CCLE_HS742T_FIBROBLAST	-494.6	-160.5	68	114	34	51	29
CCLE_HS739T_FIBROBLAST.CCLE_HS739T_FIBROBLAST	UACC893_BREAST.CCLE_UACC893_BREAST	-336.9	CCLE_HS739T_FIBROBLAST	UACC893_BREAST	-498.8	-161.9	61	115	37	34	44
CCLE_HS739T_FIBROBLAST.CCLE_HS739T_FIBROBLAST	CCLE_HS281T_FIBROBLAST.CCLE_HS281T_FIBROBLAST	-342.4	CCLE_HS739T_FIBROBLAST	CCLE_HS281T_FIBROBLAST	-512.1	-169.7	74	117	35	48	34
CCLE_HS739T_FIBROBLAST.CCLE_HS739T_FIBROBLAST	CCLE_HS274T_FIBROBLAST.CCLE_HS274T_FIBROBLAST	-329.3	CCLE_HS739T_FIBROBLAST	CCLE_HS274T_FIBROBLAST	-496.2	-166.9	73	114	35	42	37
CCLE_HS739T_FIBROBLAST.CCLE_HS739T_FIBROBLAST	HS606T_FIBROBLAST.CCLE_HS606T_FIBROBLAST	-363.5	CCLE_HS739T_FIBROBLAST	HS606T_FIBROBLAST	-531.4	-167.9	69	122	27	56	39
CCLE_HS739T_FIBROBLAST.CCLE_HS739T_FIBROBLAST	CCLE_HS343T_FIBROBLAST.CCLE_HS343T_FIBROBLAST	-367.9	CCLE_HS739T_FIBROBLAST	CCLE_HS343T_FIBROBLAST	-538.0	-170.1	69	123	29	53	41
CCLE_HS739T_FIBROBLAST.CCLE_HS739T_FIBROBLAST	CCLE_MDAMB468_BREAST.CCLE_MDAMB468_BREAST	-365.7	CCLE_HS739T_FIBROBLAST	CCLE_MDAMB468_BREAST	-543.3	-177.7	59	125	55	15	55
CCLE_HS739T_FIBROBLAST.CCLE_HS739T_FIBROBLAST	MDAMB415_BREAST.CCLE_MDAMB415_BREAST	-344.2	CCLE_HS739T_FIBROBLAST	MDAMB415_BREAST	-500.8	-156.7	55	115	39	37	39
CCLE_HS739T_FIBROBLAST.CCLE_HS739T_FIBROBLAST	MDAMB436_BREAST.CCLE_MDAMB436_BREAST	-338.4	CCLE_HS739T_FIBROBLAST	MDAMB436_BREAST	-511.2	-172.7	68	117	35	25	57
CCLE_HS739T_FIBROBLAST.CCLE_HS739T_FIBROBLAST	CCLE_SKBR3_BREAST.CCLE_SKBR3_BREAST	-344.7	CCLE_HS739T_FIBROBLAST	CCLE_SKBR3_BREAST	-504.7	-159.9	58	116	37	35	44
CCLE_HS739T_FIBROBLAST.CCLE_HS739T_FIBROBLAST	CCLE_MCF7_BREAST.CCLE_MCF7_BREAST	-321.1	CCLE_HS739T_FIBROBLAST	CCLE_MCF7_BREAST	-477.1	-156.1	63	110	31	40	39
CCLE_HS739T_FIBROBLAST.CCLE_HS739T_FIBROBLAST	CCLE_MDAMB175VII_BREAST.CCLE_MDAMB175VII_BREAST	-330.8	CCLE_HS739T_FIBROBLAST	CCLE_MDAMB175VII_BREAST	-493.2	-162.4	66	112	38	36	38
CCLE_HS739T_FIBROBLAST.CCLE_HS739T_FIBROBLAST	AU565_BREAST.CCLE_AU565_BREAST	-339.0	CCLE_HS739T_FIBROBLAST	AU565_BREAST	-501.7	-162.7	60	117	39	34	44
CCLE_HS739T_FIBROBLAST.CCLE_HS739T_FIBROBLAST	HCC1187_BREAST.CCLE_HCC1187_BREAST	-346.5	CCLE_HS739T_FIBROBLAST	HCC1187_BREAST	-516.2	-169.7	63	118	40	23	55
CCLE_HS739T_FIBROBLAST.CCLE_HS739T_FIBROBLAST	CCLE_HCC1143_BREAST.CCLE_HCC1143_BREAST	-371.6	CCLE_HS739T_FIBROBLAST	CCLE_HCC1143_BREAST	-545.9	-174.2	61	126	40	32	54
CCLE_HS739T_FIBROBLAST.CCLE_HS739T_FIBROBLAST	CCLE_HCC1419_BREAST.CCLE_HCC1419_BREAST	-333.5	CCLE_HS739T_FIBROBLAST	CCLE_HCC1419_BREAST	-484.1	-150.6	57	112	25	45	42
CCLE_HS739T_FIBROBLAST.CCLE_HS739T_FIBROBLAST	CCLE_HCC1395_BREAST.CCLE_HCC1395_BREAST	-337.4	CCLE_HS739T_FIBROBLAST	CCLE_HCC1395_BREAST	-513.9	-176.5	70	117	41	19	57
CCLE_HS739T_FIBROBLAST.CCLE_HS739T_FIBROBLAST	HCC2157_BREAST.CCLE_HCC2157_BREAST	-348.8	CCLE_HS739T_FIBROBLAST	HCC2157_BREAST	-520.0	-171.2	61	120	50	23	47
CCLE_HS739T_FIBROBLAST.CCLE_HS739T_FIBROBLAST	CCLE_KPL1_BREAST.CCLE_KPL1_BREAST	-326.7	CCLE_HS739T_FIBROBLAST	CCLE_KPL1_BREAST	-484.3	-157.6	63	111	32	40	39
CCLE_HS739T_FIBROBLAST.CCLE_HS739T_FIBROBLAST	CCLE_BT20_BREAST.CCLE_BT20_BREAST	-334.4	CCLE_HS739T_FIBROBLAST	CCLE_BT20_BREAST	-506.3	-172.0	64	117	44	19	54
CCLE_HS739T_FIBROBLAST.CCLE_HS739T_FIBROBLAST	CCLE_HMC18_BREAST.CCLE_HMC18_BREAST	-259.7	CCLE_HS739T_FIBROBLAST	CCLE_HMC18_BREAST	-416.4	-156.8	80	92	27	23	42
CCLE_HS739T_FIBROBLAST.CCLE_HS739T_FIBROBLAST	HCC1954_BREAST.CCLE_HCC1954_BREAST	-300.6	CCLE_HS739T_FIBROBLAST	HCC1954_BREAST	-465.5	-165.0	76	108	33	37	38
CCLE_HS739T_FIBROBLAST.CCLE_HS739T_FIBROBLAST	CCLE_HCC202_BREAST.CCLE_HCC202_BREAST	-279.9	CCLE_HS739T_FIBROBLAST	CCLE_HCC202_BREAST	-439.9	-160.0	74	99	36	21	42
CCLE_HS739T_FIBROBLAST.CCLE_HS739T_FIBROBLAST	HCC1806_BREAST.CCLE_HCC1806_BREAST	-374.6	CCLE_HS739T_FIBROBLAST	HCC1806_BREAST	-556.3	-181.6	59	128	58	13	57
CCLE_HS739T_FIBROBLAST.CCLE_HS739T_FIBROBLAST	HCC1937_BREAST.CCLE_HCC1937_BREAST	-363.9	CCLE_HS739T_FIBROBLAST	HCC1937_BREAST	-541.8	-177.9	63	124	45	20	59
CCLE_HS739T_FIBROBLAST.CCLE_HS739T_FIBROBLAST	BT474_BREAST.CCLE_BT474_BREAST	-312.7	CCLE_HS739T_FIBROBLAST	BT474_BREAST	-472.1	-159.4	64	109	38	28	43
CCLE_HS739T_FIBROBLAST.CCLE_HS739T_FIBROBLAST	CCLE_HMEL_BREAST.CCLE_HMEL_BREAST	-317.7	CCLE_HS739T_FIBROBLAST	CCLE_HMEL_BREAST	-480.7	-163.0	75	110	32	50	28
CCLE_HS739T_FIBROBLAST.CCLE_HS739T_FIBROBLAST	CCLE_ZR751_BREAST.CCLE_ZR751_BREAST	-290.6	CCLE_HS739T_FIBROBLAST	CCLE_ZR751_BREAST	-446.7	-156.1	63	102	43	18	41
CCLE_HS739T_FIBROBLAST.CCLE_HS739T_FIBROBLAST	ZR7530_BREAST.CCLE_ZR7530_BREAST	-336.9	CCLE_HS739T_FIBROBLAST	ZR7530_BREAST	-497.0	-160.1	61	114	39	37	38
